api8,gas_mcf_d,oil_bbl_d
38330843,0.0,0.0
38310936,0.0,0.0
38330841,0.0,0.0
38330840,0.0,0.0
38330839,0.0,0.0
38333100,0.0,0.0
38333099,0.0,0.0
38333167,0.0,0.0
38333102,0.0,0.0
38331896,0.0,0.0
38330844,0.0,0.0
38301614,0.0,0.0
38330849,0.0,0.0
38334299,0.0,0.0
38331184,0.0,0.0
38331178,0.0,0.0
38330857,0.0,0.0
38331164,0.0,0.0
38331155,0.0,0.0
47533689,0.0,0.0
47503440,0.0,0.0
47503441,0.0,0.0
47533653,2.09,0.02
47534078,2.09,0.02
47502853,0.0,0.0
47532735,0.0,0.0
47532734,0.0,0.0
47530639,0.0,0.0
47532764,0.0,0.0
47533667,0.0,0.0
47532174,0.0,0.0
47533677,0.0,0.8
47533636,0.0,0.0
47531894,0.0,0.0
47535293,0.0,0.0
47535464,0.0,0.0
47536354,0.0,0.0
47536666,0.0,0.0
47533630,0.0,0.8
47533695,0.0,0.0
47533696,0.0,0.0
47582263,0.0,0.0
47533619,0.0,0.0
47533724,10.84,3.15
47560002,0.0,0.0
47533697,0.0,0.0
47531886,0.0,0.0
47535151,0.0,0.0
47535258,0.0,0.0
47535437,0.0,0.0
47535463,0.0,0.0
47535470,0.0,0.0
47535938,0.0,0.0
47536642,0.0,0.0
47531759,0.0,0.0
38330858,0.0,0.0
38331163,0.0,0.0
38331161,0.0,0.0
38331162,0.0,0.0
38331152,0.0,0.0
38331153,0.0,0.0
38332673,0.0,0.0
38332674,0.0,0.0
38335095,0.0,0.0
38330842,0.0,0.0
38330860,0.0,0.0
38331277,0.0,0.0
38301318,0.0,0.0
38331346,0.0,0.0
38300781,0.0,0.0
38330859,0.0,0.0
38331907,0.0,0.0
38300758,0.0,0.0
38300759,0.0,0.0
38301482,0.0,0.0
38301747,0.0,0.0
38330852,0.0,0.0
38330851,0.0,0.0
38330853,0.0,0.0
38335676,0.0,0.0
38331171,0.0,0.0
38331169,0.0,0.0
38331170,0.0,0.0
38333958,0.0,0.0
38333959,0.0,0.0
38331183,0.0,0.0
38332849,0.0,0.0
38331166,1.51,0.61
38331167,1.51,0.61
38331195,1.51,0.61
38331385,1.51,0.61
38331383,1.51,0.61
38331382,1.51,0.61
38331381,1.51,0.61
38331380,1.51,0.61
38331462,1.51,0.61
38331461,1.51,0.61
38331459,1.51,0.61
38331458,1.51,0.61
38331457,1.51,0.61
38331456,1.51,0.61
38331455,1.51,0.61
38331454,1.51,0.61
38331165,2.06,0.96
38331309,2.06,0.96
38331377,2.06,0.96
38331376,2.06,0.96
38331466,2.06,0.96
38331477,2.06,0.96
38331465,2.06,0.96
38331464,2.06,0.96
38331158,0.0,0.0
38331185,0.0,0.0
38331186,0.0,0.0
38331157,0.0,0.21
38330854,0.0,0.0
38330855,0.0,0.0
38332675,0.0,0.0
38332667,0.0,0.0
38331174,0.0,0.0
38331198,0.0,0.0
38331188,0.0,0.0
38331187,0.0,0.0
38331200,0.0,0.0
38331202,0.0,0.0
38331204,0.0,0.0
38331207,0.0,0.0
38331206,0.0,0.0
38331208,0.0,0.0
38331221,0.0,0.0
38331220,0.0,0.0
38331219,0.0,0.0
38331218,0.0,0.0
38331228,0.0,0.0
38301234,0.0,0.0
38301233,0.0,0.0
38331224,0.0,0.0
38331212,0.0,0.0
38301231,0.0,0.0
38331231,0.0,0.0
38331229,0.0,0.0
38331232,0.0,0.0
38331230,0.0,0.0
38331201,0.0,0.0
38332563,0.0,0.0
38332578,0.0,0.0
38331243,0.0,0.0
38331244,0.0,0.0
38331245,0.0,0.0
38301232,0.0,0.0
38331237,0.0,0.29
38332315,0.0,0.29
38332343,0.0,0.29
38332476,0.0,0.29
38332475,0.0,0.29
47533742,0.44,3.25
47533747,0.44,3.25
47503158,0.0,0.0
47530371,48.04,13.8
47535430,0.0,0.0
47535429,0.0,0.0
47531742,0.0,0.0
47533726,0.0,0.0
47531738,0.0,0.0
47533774,0.0,0.0
47531897,0.0,0.0
47535139,0.0,0.0
47535369,0.0,0.0
47533748,0.0,0.0
47510972,0.0,0.0
47533794,0.0,0.0
47533795,0.0,0.0
47533718,0.0,0.0
47533734,0.0,0.0
47530318,0.0,0.0
47533780,0.1,1.84
47533776,0.0,0.79
47533779,0.0,0.79
47533818,0.0,0.79
47533839,0.0,0.79
47533889,0.0,0.79
47533914,0.0,0.79
47533927,0.0,0.79
47533940,0.0,0.79
47533979,0.0,0.79
47532046,0.0,0.0
47533782,0.0,1.13
47510543,0.0,0.0
47533781,0.0,0.0
47530311,0.0,0.0
47530326,0.0,0.0
47530699,0.0,0.0
47533789,0.0,0.0
47533786,0.0,0.0
47533787,0.0,0.0
47533788,0.0,0.0
47533800,0.0,0.0
47533801,0.0,0.0
47533802,4.03,0.0
38332565,0.0,0.29
38332564,0.0,0.29
38332609,0.0,0.29
38332610,0.0,0.29
38330822,0.0,0.0
38331261,0.0,0.0
38301373,0.0,0.0
38301371,0.0,0.0
38331257,0.0,0.0
38331252,0.0,0.0
38331256,0.0,0.0
38331270,0.0,0.0
38331273,0.0,0.0
38331272,0.0,0.0
38331274,0.0,0.0
38331275,0.0,0.0
38335004,0.0,0.0
38335005,0.0,0.0
38335076,0.0,0.0
38335039,0.0,0.0
38331282,0.0,0.0
38331286,0.0,0.0
38331269,0.0,0.0
38300862,0.0,0.0
38331280,0.0,0.0
38331281,0.0,0.0
38331278,0.0,0.0
38331279,0.0,0.0
38331290,0.0,0.0
38331870,0.0,0.0
38334270,0.0,0.0
38334271,0.0,0.0
38331288,0.0,0.0
38331289,0.0,0.0
38300560,0.0,0.0
38335121,0.0,0.0
38334269,0.0,0.0
38335107,0.0,0.0
38331268,0.0,0.0
38331310,0.0,0.0
38333613,0.0,0.0
38334363,0.0,0.0
38300487,0.0,0.0
38331297,0.0,0.0
38331318,0.0,0.0
38331267,0.0,0.0
38331311,3.82,1.46
38332045,3.82,1.46
38331384,3.82,1.46
38332046,3.82,1.46
38332047,3.82,1.46
38332048,3.82,1.46
38332049,3.82,1.46
38334521,3.82,1.46
38332042,3.82,1.46
38333839,3.82,1.46
38334520,3.82,1.46
38334083,3.82,1.46
38333803,3.82,1.46
38334082,3.82,1.46
38333787,3.82,1.46
38334842,3.82,1.46
38331313,1.79,1.46
38331378,1.79,1.46
38334298,1.79,1.46
38331883,1.79,1.46
38334312,1.79,1.46
38331885,1.79,1.46
38331886,1.79,1.46
38331887,1.79,1.46
38331888,1.79,1.46
38331889,1.79,1.46
38331890,1.79,1.46
38331895,1.79,1.46
38331894,1.79,1.46
38331893,1.79,1.46
38331892,1.79,1.46
38331891,1.79,1.46
38331240,0.71,0.08
38331285,0.71,0.08
38331339,0.71,0.08
38331347,0.71,0.08
38332246,0.71,0.08
38332248,0.71,0.08
38332271,0.71,0.08
38332270,0.71,0.08
38332272,0.71,0.08
38332273,0.71,0.08
38331284,0.0,0.18
38332773,0.0,0.18
38332806,0.0,0.18
38333071,0.0,0.18
38333319,0.0,0.18
38331283,0.0,0.35
38332466,0.0,0.35
38332465,0.0,0.35
38332464,0.0,0.35
38332512,0.0,0.35
38332544,0.0,0.35
38332545,0.0,0.35
38332679,0.0,0.35
38331241,1.3,0.08
38331336,1.3,0.08
38331344,1.3,0.08
38380734,1.3,0.08
38332267,1.3,0.08
38332541,1.3,0.08
38332579,1.3,0.08
38331308,0.0,0.0
38331331,0.0,0.0
38332165,0.0,0.0
38335837,0.0,0.0
38331276,0.0,0.0
38332793,0.0,0.0
38300671,0.0,0.0
38331292,0.0,0.0
38331287,0.0,0.0
38331293,0.0,0.0
38331294,0.0,0.0
38335832,0.0,0.0
38335833,0.0,0.0
47510257,0.0,0.0
47533820,0.0,0.0
47533821,0.0,0.0
47533822,0.0,0.0
47533826,0.0,0.04
47533834,0.0,0.0
47533843,0.0,0.0
47533870,0.0,0.0
47533823,0.0,0.0
47533832,0.0,0.0
47533836,0.0,0.0
47533837,0.0,0.0
47533804,0.0,0.0
47533803,0.0,0.0
47533854,0.0,0.93
47533857,0.0,0.93
47533858,0.0,0.93
47533855,0.0,0.93
47533792,0.0,0.0
47533861,0.0,0.0
47535601,0.0,0.0
47533793,0.0,0.0
47533871,0.0,0.69
47533894,0.0,0.69
47533967,0.0,0.69
47534169,0.0,0.69
47535453,0.0,0.69
47530512,11.35,0.74
47531843,0.0,0.0
47531571,68.3,1.18
47535561,68.3,1.18
47535356,48.62,0.46
47535534,0.0,0.0
47534851,48.62,0.46
47535528,48.62,0.46
47535533,68.3,1.18
47535385,68.3,1.18
47533868,0.0,0.0
47533879,0.0,0.0
47533891,0.0,1.05
47510585,0.0,0.0
47510587,0.0,0.0
47510458,0.0,0.0
47534485,0.0,0.0
47533790,0.0,0.0
47533895,0.0,0.0
47530238,0.0,0.0
47534510,0.0,0.0
47533907,0.0,0.0
47536546,0.0,0.0
47533901,0.0,0.0
47533920,0.0,0.0
47503412,0.0,0.0
47533917,0.0,0.18
47534070,0.0,0.18
47533860,0.0,0.0
38335933,0.0,0.0
38335282,0.0,0.0
38331330,2.28,3.48
38333980,2.28,3.48
38333988,2.28,3.48
38334006,2.28,3.48
38334022,2.28,3.48
38334048,2.28,3.48
38334045,2.28,3.48
38334086,2.28,3.48
38334085,2.28,3.48
38334097,2.28,3.48
38334095,2.28,3.48
38334096,2.28,3.48
38334130,2.28,3.48
38334131,2.28,3.48
38334133,2.28,3.48
38334132,2.28,3.48
38331238,2.48,1.08
38331341,2.48,1.08
38334759,2.48,1.08
38331630,2.48,1.08
38331631,2.48,1.08
38331632,2.48,1.08
38331642,2.48,1.08
38331643,2.48,1.08
38331645,2.48,1.08
38331646,2.48,1.08
38331647,2.48,1.08
38331648,2.48,1.08
38331649,2.48,1.08
38332020,2.48,1.08
38331651,2.48,1.08
38331652,2.48,1.08
38331653,2.48,1.08
38331916,2.48,1.08
38331305,0.0,0.0
38335831,0.0,0.0
38331315,0.0,0.0
38331312,1.45,0.87
38331568,1.45,0.87
38331569,1.45,0.87
38331570,1.45,0.87
38331571,1.45,0.87
38331572,1.45,0.87
38331573,1.45,0.87
38331574,1.45,0.87
38334773,1.45,0.87
38334787,1.45,0.87
38334786,1.45,0.87
38331239,0.0,0.0
38332478,0.0,0.0
38331326,1.46,1.3
38333989,1.46,1.3
38334186,1.46,1.3
38334215,1.46,1.3
38301287,0.0,0.0
38301288,0.0,0.0
38301289,0.0,0.0
38331725,0.0,0.0
38331307,0.0,0.0
38335938,0.0,0.0
38331605,0.0,0.62
38331342,0.0,0.62
38333773,0.0,0.62
38333843,0.0,0.62
38331304,0.0,0.0
38331306,0.0,0.0
38335940,0.0,0.0
38331320,0.0,0.0
38331321,0.0,0.0
38331337,1.6,0.84
38331771,1.6,0.84
38331740,1.6,0.84
38331772,1.6,0.84
38331773,1.6,0.84
38331741,1.6,0.84
38331747,1.6,0.84
38331774,1.6,0.84
38331338,2.63,1.26
38331742,2.63,1.26
38331775,2.63,1.26
38331776,2.63,1.26
38331777,2.63,1.26
38331743,2.63,1.26
38331744,2.63,1.26
38331778,2.63,1.26
38331340,0.0,0.0
38331328,0.0,0.0
38331322,0.0,0.0
38331329,0.0,0.0
38331348,11.28,0.41
38310828,0.0,0.0
38331369,0.0,0.0
38333655,0.0,0.0
38333864,0.0,0.0
38331332,0.0,0.0
38331333,0.0,0.0
38332168,0.0,0.0
38335827,0.0,0.0
38331352,0.0,0.0
38331407,0.0,0.0
38331355,0.0,0.0
38331372,0.0,0.0
38331719,0.0,0.0
38310278,0.0,0.0
38331365,0.0,0.0
38331360,0.0,0.0
38301346,0.0,0.0
38331354,0.0,0.0
38331353,0.0,0.0
38335696,0.0,0.0
38335650,0.0,0.0
38335717,0.0,0.0
38331356,0.0,0.0
38331357,0.0,0.0
38331358,0.0,0.0
38331359,0.0,0.0
38331371,0.0,0.0
38331373,0.0,0.0
38331374,0.0,0.0
38331375,0.0,0.0
38380744,0.0,0.0
38301226,0.0,0.0
38331724,0.0,0.0
38301228,0.0,0.0
38331379,0.82,0.41
38331476,0.82,0.41
38331575,0.82,0.41
38331576,0.82,0.41
38331577,0.82,0.41
38331578,0.82,0.41
38331579,0.82,0.41
38331580,0.82,0.41
38334844,0.82,0.41
38301374,0.0,0.0
38301375,0.0,0.0
38301381,0.0,0.0
38331388,0.0,0.58
38331394,0.0,0.58
47533918,0.0,1.35
47533915,0.0,0.0
47533856,0.0,0.93
47533869,0.0,0.93
47533921,6.16,3.12
47534047,6.16,3.12
47501157,0.0,0.0
47533930,196.52,70.57
47533944,196.52,70.57
47533943,196.52,70.57
47533958,0.0,0.0
47533959,196.52,70.57
47534003,196.52,70.57
47533931,0.0,0.0
47533933,0.0,0.0
47533941,0.0,0.0
47533961,0.0,0.0
47533973,0.0,0.0
47534006,0.0,0.0
47534107,0.0,0.0
47534137,0.0,0.0
47534150,0.0,0.0
47534146,0.0,0.0
47534208,0.0,0.0
47534210,0.0,0.0
47534271,0.0,0.0
47534242,0.0,0.0
47534245,0.0,0.0
47534269,0.0,0.0
47534241,0.0,0.0
47534239,0.0,0.0
47534240,0.0,0.0
47534270,0.0,0.0
47534243,0.0,0.0
47534273,0.0,0.0
47534268,0.0,0.0
47534274,0.0,0.0
47532731,0.0,0.0
47533935,0.0,0.0
47533942,0.0,0.0
47534077,0.0,0.0
47533934,0.0,2.25
47533945,0.0,0.0
47533950,0.0,0.0
47532208,0.0,0.0
47533949,0.0,0.52
47533975,0.0,0.52
47502324,0.0,0.0
47502329,0.0,0.0
47502333,0.0,0.0
47502334,0.0,0.0
47502336,0.0,0.0
47502337,0.0,0.0
47502342,0.0,0.0
47502378,0.0,0.0
38333582,0.0,0.58
38331395,0.0,0.0
38331401,0.0,0.0
38331408,0.0,0.0
38331410,0.0,0.0
38331411,0.0,0.0
38331413,0.0,0.0
38331412,0.0,0.0
38310810,0.0,0.0
38331564,0.0,0.0
38334099,0.0,0.0
38331400,0.0,0.0
38331409,0.0,1.1
38331492,0.0,1.1
38331841,0.0,1.1
38332435,0.0,1.1
38331607,0.06,0.11
38301391,0.0,0.0
38301390,0.0,0.0
38380753,0.0,0.0
38331402,0.0,0.0
38331444,0.0,0.0
38332262,0.0,0.0
38331406,0.0,0.0
38300676,0.0,0.0
38331620,0.0,0.0
38320113,0.0,0.0
38310802,0.0,0.0
38331565,0.0,0.0
38331783,0.0,0.0
38334128,0.0,0.0
38300844,0.0,0.0
38331440,0.0,0.0
38331441,0.0,0.0
38334267,0.0,0.0
38334294,0.0,0.0
38334333,0.0,0.0
38331417,0.0,0.0
38331427,0.0,0.0
38331426,0.0,0.0
38331450,0.0,0.0
38331449,0.0,0.0
38331470,0.0,0.0
38331485,0.0,0.0
38331475,0.0,0.0
38331491,0.0,0.0
38332167,0.0,0.0
38332166,0.0,0.0
38331403,0.0,0.0
38331547,0.0,0.0
38332160,0.0,0.0
38331446,0.0,0.0
38331447,0.0,0.0
38331448,0.0,0.0
38301571,0.0,0.0
38331386,0.0,0.0
38331436,0.0,0.34
38331723,0.0,0.34
38331876,0.0,0.34
38332024,0.0,0.34
38332136,0.0,0.34
38332448,0.0,0.34
38332571,0.0,0.34
38333110,0.0,0.34
38331463,0.0,0.0
38331460,0.0,0.0
38331480,0.0,0.0
38320578,0.0,0.0
38331479,0.0,0.0
38331500,0.0,0.0
38331501,0.0,0.0
38331502,0.0,0.0
38331503,0.0,0.0
38331468,0.0,0.0
38331521,0.0,0.0
38331522,0.0,0.0
38332188,0.0,0.0
38332260,0.0,0.0
38331478,0.0,0.0
38331623,0.0,0.0
38331531,0.0,0.0
38331530,0.0,0.0
38331561,0.0,0.0
38331519,0.0,0.0
38331518,0.0,0.0
38331517,0.0,0.0
38332083,0.0,0.0
38335807,0.0,0.0
38331469,0.0,0.06
38334798,0.0,0.06
38331505,0.0,0.0
38331559,0.0,0.0
38331584,0.0,0.0
38331587,0.0,0.0
38331586,0.0,0.0
38331810,0.0,0.0
38331809,0.0,0.0
38333325,0.0,0.0
38333338,0.0,0.0
38331606,0.0,0.0
38331662,0.0,0.0
38331663,0.0,0.0
38300711,0.0,0.0
47502380,0.0,0.0
47502387,0.0,0.0
47502399,0.0,0.0
47502400,0.0,0.0
47502401,0.0,0.0
47502402,0.0,0.0
47502435,0.0,0.0
47502436,0.0,0.0
47502437,0.0,0.0
47502451,0.0,0.0
47502452,0.0,0.0
47502454,0.0,0.0
47502455,0.0,0.0
47502459,0.0,0.0
47502460,0.0,0.0
47502467,0.0,0.0
47510185,0.0,0.0
47510204,0.0,0.0
47511145,0.0,0.0
47510131,0.0,0.0
47532597,0.0,0.0
47533955,0.44,0.87
47502164,0.0,0.0
47530794,0.0,0.0
47532860,0.0,0.0
47532849,0.0,0.0
47502068,0.0,0.0
47502071,0.0,0.0
47502235,0.0,0.0
47502236,0.0,0.0
47502308,0.0,0.0
47502321,0.0,0.0
47510205,0.0,0.0
47511152,0.0,0.0
47511153,0.0,0.0
47511219,0.0,0.0
47530104,0.0,0.0
47532815,0.0,0.0
47532841,0.0,0.0
47533939,0.0,0.0
47533938,0.0,0.0
47502750,2.42,3.56
47534225,2.42,3.56
47502749,2.42,3.56
47502747,2.42,3.56
47502745,2.42,3.56
47533193,2.42,3.56
47534808,2.42,3.56
47534397,2.42,3.56
47534606,2.42,3.56
47534624,2.42,3.56
47534835,2.42,3.56
47502768,2.42,3.56
47534775,2.42,3.56
47502748,2.42,3.56
47510308,2.42,3.56
47534284,2.42,3.56
47534398,2.42,3.56
47534478,2.42,3.56
47534514,2.42,3.56
47502739,2.42,3.56
47502738,2.42,3.56
47502737,2.42,3.56
47502736,2.42,3.56
47502735,2.42,3.56
38331590,0.0,0.0
38331588,0.0,0.0
38331589,0.0,0.0
38310179,0.0,0.0
38331604,0.0,0.0
38331540,0.0,0.0
38331739,0.0,0.0
38331443,0.0,0.0
38331442,0.0,0.0
38331621,0.0,0.0
38331609,0.0,0.0
38331617,0.0,0.0
38300417,0.0,0.0
38331543,0.0,0.0
38331544,0.0,0.0
38331664,0.0,0.0
38331585,0.0,0.64
38331751,0.0,0.64
38331932,0.0,0.64
38331634,0.0,0.0
38331633,0.0,0.0
38331636,0.0,0.0
38331637,0.0,0.0
38331615,0.0,0.0
38331616,0.0,0.0
38331599,0.0,0.0
38331600,0.0,0.0
38332560,0.0,0.0
38331387,0.0,2.41
38331563,0.0,2.41
38331948,0.0,2.41
38332319,0.0,2.41
38332320,0.0,2.41
38332322,0.0,2.41
38332321,0.0,2.41
38331562,0.0,0.63
38331947,0.0,0.63
38332196,0.0,0.63
38332197,0.0,0.63
38332306,0.0,0.63
38331435,0.0,0.0
38332274,0.0,0.0
38332661,0.0,0.0
38333309,0.0,0.0
38331655,0.0,0.14
38331624,0.0,0.0
38331625,0.0,0.0
38331657,2.14,2.97
38331658,2.14,2.97
38331659,2.14,2.97
38331660,2.14,2.97
38332063,2.14,2.97
38332062,2.14,2.97
38332064,2.14,2.97
38300651,2.14,2.97
38334212,2.14,2.97
38334227,2.14,2.97
38334242,2.14,2.97
38334252,2.14,2.97
38334266,2.14,2.97
38334297,2.14,2.97
38334311,2.14,2.97
38334843,2.14,2.97
38334841,2.14,2.97
38334848,2.14,2.97
38331504,0.0,0.0
38331669,0.0,1.18
38331629,0.0,0.0
38331619,0.0,0.0
38331618,0.0,0.0
38331626,0.0,0.6
38331789,0.0,0.6
38331819,0.0,0.6
38331788,0.0,0.6
38331666,0.0,0.0
38331667,0.0,0.0
38331641,0.0,0.0
38331640,0.0,0.0
38331523,0.0,0.0
38332198,0.0,0.0
38331675,0.0,0.0
38331676,0.0,0.0
38331712,0.0,0.0
38331713,0.0,0.0
38332164,0.0,0.0
38332163,0.0,0.0
38332251,0.0,0.0
38331665,0.0,0.0
38335809,0.0,0.0
38331668,0.0,0.0
38331678,0.0,0.13
38331481,0.0,0.0
38333657,0.0,0.0
38332474,0.0,0.0
38331670,0.0,0.0
38332031,0.0,0.0
38331711,0.0,1.21
38331873,0.0,0.0
38331654,0.0,0.0
38333563,0.0,0.0
38331685,0.0,0.0
38331786,0.0,0.0
38331784,0.0,0.0
38331785,0.0,0.0
38331727,0.0,0.0
38331726,0.0,0.0
38331811,0.0,0.0
38331831,0.0,0.0
38331833,0.0,0.0
47502734,2.42,3.56
47510998,2.42,3.56
47511064,2.42,3.56
47534203,2.42,3.56
47534163,2.42,3.56
47534651,2.42,3.56
47502757,2.42,3.56
47502756,2.42,3.56
47511032,2.42,3.56
47511042,2.42,3.56
47511189,2.42,3.56
47534752,2.42,3.56
47511119,2.42,3.56
47511190,2.42,3.56
47530176,2.42,3.56
47511123,2.42,3.56
47534753,2.42,3.56
47511149,2.42,3.56
47511150,2.42,3.56
47534751,2.42,3.56
47502762,2.42,3.56
47534162,2.42,3.56
47534598,2.42,3.56
47534607,2.42,3.56
47502760,2.42,3.56
47502759,2.42,3.56
47502758,2.42,3.56
47534287,2.42,3.56
47533974,0.0,0.0
47533981,0.0,2.68
47534010,0.0,2.68
47533972,0.0,0.0
47534009,0.0,0.0
47533990,0.23,0.84
47530664,0.0,0.0
47534231,0.0,0.0
47534005,0.0,0.0
47535625,0.0,0.0
47533982,4.91,0.15
47534035,4.91,0.15
47533694,0.0,0.0
47533996,0.0,0.0
38331832,0.0,0.0
38332082,0.0,0.0
38332081,0.0,0.0
38332080,0.0,0.0
38332079,0.0,0.0
38335812,0.0,0.0
38335914,0.0,0.0
38336004,0.0,0.0
38301699,0.0,0.0
38301664,0.0,0.0
38301663,0.0,0.0
38301668,0.0,0.0
38331757,0.0,0.0
38331826,0.0,0.0
38331830,0.0,0.0
38332162,0.0,0.0
38332161,0.0,0.0
38332254,0.0,0.0
38331834,0.0,0.0
38331639,0.0,0.0
38331731,0.0,0.0
38331638,0.0,0.0
38331762,0.0,0.0
38331768,0.0,0.0
38331759,0.0,0.79
38331990,0.0,0.79
38331943,0.0,0.79
38332129,0.0,0.79
38332307,0.0,0.79
38332308,0.0,0.79
38331814,0.0,0.0
38331750,0.0,0.54
38331934,0.0,0.54
38332309,0.0,0.54
38331799,7.98,0.47
38335666,7.98,0.47
38335921,7.98,0.47
38331754,0.0,0.16
38331781,0.0,0.0
38331782,0.0,0.0
38331767,0.0,0.0
38331720,0.0,0.0
38331736,0.0,0.0
38331737,0.0,0.0
38331738,0.0,0.0
38300087,0.0,0.58
38332100,0.0,0.58
38332252,0.0,0.58
38332344,0.0,0.58
38332070,0.0,0.0
38331780,0.0,0.0
38331854,0.0,0.0
38331855,0.0,0.0
38331856,0.0,0.0
38331857,0.0,0.0
38332159,0.0,0.0
38332158,0.0,0.0
38332157,0.0,0.0
38332156,0.0,0.0
38331506,0.0,0.0
38331843,0.0,0.0
38300659,0.0,0.0
38331938,0.0,0.0
38332088,0.0,0.0
38332303,0.0,0.0
38332577,0.0,0.0
38301615,0.0,0.58
38332096,0.0,0.58
38332126,0.0,0.58
38332194,0.0,0.58
38332195,0.0,0.58
38332340,0.0,0.58
38332330,0.0,0.58
38300628,0.0,0.0
38331922,0.0,0.17
38332477,0.0,0.17
38331842,0.0,0.0
38331939,0.0,0.03
38331913,0.0,1.37
38331914,0.0,1.37
38331928,0.0,1.37
38331920,0.0,1.37
38331921,0.0,1.37
38332012,0.0,1.37
38332134,0.0,1.37
38331825,0.0,0.0
38331829,0.0,0.0
38332187,0.0,0.0
38332281,0.0,0.0
38332278,0.0,0.0
38332280,0.0,0.0
38332279,0.0,0.0
38335920,0.0,0.0
38335973,0.0,0.0
38335975,0.0,0.0
38301325,0.0,0.0
38331960,0.0,0.0
38331983,0.0,1.89
38331984,0.0,1.89
38331985,0.0,1.89
38331917,0.0,1.89
38332034,0.0,1.89
38332011,0.0,1.89
38332130,0.0,1.89
38332035,0.0,1.89
38332131,0.0,1.89
38332291,0.0,1.89
38332286,0.0,1.89
38332287,0.0,1.89
38331905,0.0,0.39
38331935,0.0,0.39
38331942,0.0,0.39
38331941,0.0,0.39
38332144,0.0,0.39
38332225,0.0,0.39
38332229,0.0,0.39
38337918,0.0,0.39
38331861,0.0,0.0
38331820,0.0,0.0
38333308,0.0,0.0
47534017,0.0,0.89
47534076,0.0,0.0
47534036,0.0,0.0
47534068,0.0,0.0
47534090,0.0,0.0
47534096,0.0,0.0
47534055,0.0,0.0
47534072,0.0,0.0
47534089,0.0,0.0
47534138,0.0,0.0
47534148,0.0,0.0
47534097,0.0,0.0
47534145,0.0,0.0
47534214,0.0,0.0
47534149,0.0,0.0
47534207,0.0,0.0
47534213,0.0,0.0
47534209,0.0,0.0
47534333,0.0,0.0
47534294,0.0,0.0
47534244,0.0,0.0
47534316,0.0,0.0
47534295,0.0,0.0
47534246,0.0,0.0
47534275,0.0,0.0
47534238,0.0,0.0
47534247,0.0,0.0
47534018,0.0,0.0
47534065,0.0,1.13
47534082,0.0,1.13
47533698,22.32,2.23
47533743,22.32,2.23
47534637,22.32,2.23
47534067,18.34,1.91
47534066,0.0,0.0
47534071,0.0,0.0
47534079,0.0,0.0
47534102,0.0,0.0
47511138,0.0,0.0
47534098,0.0,0.0
38331797,0.0,0.0
38331823,0.0,0.0
38331822,0.0,0.0
38331821,0.0,0.0
38331824,0.0,0.0
38332266,0.0,0.0
38332263,0.0,0.0
38331931,0.0,0.0
38331930,0.0,0.0
38331929,0.0,0.0
38335055,0.0,0.0
38331181,0.0,0.0
38331790,0.0,0.08
38331908,0.0,0.0
38332050,0.0,0.0
38331923,0.0,0.0
38331998,0.0,0.0
38331592,0.0,0.0
38331924,0.0,0.0
38331955,0.49,0.44
38331991,0.49,0.44
38332021,0.0,0.0
38332510,0.0,0.0
38331956,0.0,0.0
38331959,0.0,0.0
38331966,0.0,0.47
38332010,0.0,0.0
38332004,0.0,2.37
38332209,0.0,2.37
38332098,0.0,2.37
38332394,0.0,2.37
38332333,0.0,2.37
38332210,0.0,2.37
38332395,0.0,2.37
38332393,0.0,2.37
38331860,0.0,0.29
38331859,0.0,0.29
38331949,0.0,0.0
38331715,0.0,0.0
38331982,0.0,0.0
38339001,0.0,0.0
38331950,0.0,0.0
38331766,0.0,0.0
38300721,0.0,0.0
38332030,0.0,0.0
38332038,0.0,0.0
38332025,0.0,0.0
38332051,0.0,0.0
38332052,0.0,0.0
38331987,0.0,0.0
38331958,0.0,0.0
38331839,0.0,0.0
38332037,0.0,0.0
38332036,0.0,0.0
38332007,0.0,0.0
38331954,0.0,0.0
38335637,0.0,0.0
38335759,0.0,0.0
38332053,0.0,0.0
38332054,0.0,0.0
38331714,0.0,0.0
38331974,0.0,0.47
38331997,0.0,0.0
38331972,0.0,0.0
38332099,0.0,0.2
38332211,0.0,0.2
38332328,0.0,0.2
38332488,0.0,0.2
38331868,0.0,0.0
38332097,0.0,0.0
38331926,0.0,0.0
38335307,0.0,0.0
38331976,0.0,0.0
38332091,0.0,0.68
38332605,0.0,0.68
38332835,0.0,0.68
38332895,0.0,0.68
38332077,0.0,0.49
38332457,0.0,0.49
38332603,0.0,0.49
38332833,0.0,0.49
38332873,0.0,0.49
38332078,0.0,0.48
38332604,0.0,0.48
38332834,0.0,0.48
38331925,0.0,0.0
38332069,0.0,0.0
38332128,0.0,4.32
38332341,0.0,4.32
38332342,0.0,4.32
38332517,0.0,4.32
38332518,0.0,4.32
38332598,0.0,4.32
38332599,0.0,4.32
38331988,0.0,0.0
38331433,0.0,0.12
38332275,0.0,0.12
47534085,0.0,0.0
47534091,11.11,6.03
47534108,11.11,6.03
47534144,11.11,6.03
47534183,11.11,6.03
47534092,0.0,0.0
47530468,0.0,0.0
47534104,0.0,2.24
47534135,0.0,2.24
47534103,0.0,0.0
47534329,0.0,0.0
47534445,0.0,0.0
47534100,0.0,0.0
47510074,53.55,6.69
47534123,53.55,6.69
47534140,53.55,6.69
47534151,53.55,6.69
